doc_id,satz,werden,partizip
kafka_jur_6_1,"Die Arbeiter-Versicherung und die Unternehmer Inländische Zeitungen haben in letzter Zeit auszugsweise einen Artikel einer reichsdeutschen Zeitschrift veröffentlicht, in welchem die Verhältnisse der Arbeiterversicherung in Deutschland einer vernichtenden Kritik unterzogen wurden.",wurden,unterzogen
kafka_jur_6_1,"Es muß vor allem gesagt werden, daß das Ergebnis einer solchen Kritik bei uns sich nach vielen Richtungen vom Resultat im Deutschen Reiche unterscheiden muß, weil ja die Entwicklung der Arbeiter-Unfallversicherung im Deutschen Reich und in Oesterreich verschiedene Wege gegangen ist und gegenwärtig in verschiedenen Etappen hält.",werden,gesagt
kafka_jur_6_1,"Schon die Frage der Bedeckung des Erfordernisses wurde bekanntlich im Deutschen Reich und bei uns verschieden gelöst, eine Tatsache, die allein schon zur notwendigen Folge hatte, daß man im Deutschen Reich mit geringen Forderungen an die Industrie herantrat und diese Forderungen im Laufe der Jahre immer mehr steigerte, sodaß sie vielleicht heute ihren Höhepunkt erreicht haben.",wurde,gelöst
kafka_jur_6_1,"Während somit im Deutschen Reich das Anwachsen des Beitragserfordernisses von vornherein im System vorhergesehen war und daher niemanden überraschen konnte, bereitete die Arbeiterunfallversicherung in Österreich den beteiligten industriellen Kreisen immer neue, und es muß gesagt werden, immer peinlichere Ueberraschungen durch die nicht aussetzende Steigerung der Beitragstarife, die im System nicht vorhergesehen waren und daher außerhalb dieses Systems liegende ihm nicht natürliche Ursachen haben mußte.",werden,gesagt
kafka_jur_6_1,"Wie groß diese Steigerung war, geht daraus hervor, daß z. B. der höchste Beitragssatz für K 100, - anrechenbarer Lohnsumme im Jahre 1889 K 567 bei der Prager Anstalt betrug und gegenwärtig die Höhe von K 859 erreicht hat, also um mehr als 51% des ursprünglichen Beittragssatzes erhöht worden ist.",worden,erhöht
kafka_jur_6_1,"Es ist selbstverständlich, daß die ununterbrochene Erhöhung der Beitragslasten zur Arbeiter-Unfallversicherung von den Kreisen der beteiligten Industriellen nicht freudig aufgenommen wurde, daß sich vielmehr immer mehr Stimmen dagegen erhoben und daß nach einer Abhilfe immer energischer gerufen wurde.",wurde,aufgenommen
kafka_jur_6_1,"Es ist selbstverständlich, daß die ununterbrochene Erhöhung der Beitragslasten zur Arbeiter-Unfallversicherung von den Kreisen der beteiligten Industriellen nicht freudig aufgenommen wurde, daß sich vielmehr immer mehr Stimmen dagegen erhoben und daß nach einer Abhilfe immer energischer gerufen wurde.",wurde,gerufen
kafka_jur_6_1,"Es waren dies allerdings nicht die einzigen Mittel, welche zur Geltung gebracht worden sind.",worden,gebracht
kafka_jur_6_1,"Bekanntlich ist die Beitragsleistung auf dem Gebiete der Arbeiter-Unfallversicherung nach der Gefährlichkeit der Betriebe in der Art abgestuft, daß die gefährlichsten in die höchsten Gefahrenklassen, mit den höchsten Beitragssätzen, die am wenigsten gefährlichen Betriebe in die niedrigsten Gefahrenklassen mit den niedrigsten Beitragssätzen eingereiht werden.",werden,eingereiht
kafka_jur_6_1,"In den ersten Anfängen der österreichischen Arbeiter-Unfallversicherung war der Einreihung das statistische Material zugrunde gelegt worden, welches dem Ministerium des Innern zur Verfügung stand und es muß gesagt werden, daß gerade dieses statistische Material vielleicht eines der verhängnisvollsten Momente für die ganze Entwicklung der österreichischen Arbeiter-Unfallversicherung gebildet hat.",worden,gelegt
kafka_jur_6_1,"In den ersten Anfängen der österreichischen Arbeiter-Unfallversicherung war der Einreihung das statistische Material zugrunde gelegt worden, welches dem Ministerium des Innern zur Verfügung stand und es muß gesagt werden, daß gerade dieses statistische Material vielleicht eines der verhängnisvollsten Momente für die ganze Entwicklung der österreichischen Arbeiter-Unfallversicherung gebildet hat.",werden,gesagt
kafka_jur_6_1,"Das Ministerium des Innern mußte sich daher gleich bei Herausgabe des neuen Gefahrenklassenschemas dessen bewußt sein, daß die einzelnen Anstalten mit den bisherigen Beitragssätzen nicht ihr Auskommen finden können, da ja, wie bereits erwähnt, die Ergebnisse der Statistik nicht voll berücksichtigt worden waren.",worden,erwähnt
kafka_jur_6_1,"Es griff daher zu einer Maßnahme, die vom Standpunkt einer objektiven Finanzwirtschaft entschieden verurteilt werden muß, in der Weise, daß es durch Erhöhung des Beitragstarifs die gesamte Unternehmerschaft heranzog, also auch jene Betriebsgruppen, bei welchen weder die Erhöhung der Gefahrenklassen noch auch die Erhöhung des Beitragssatzes aus den statistischen Ergebnissen gerechtfertigt war.",werden,verurteilt
kafka_jur_2_3,"Es ist hier unter anderem an die militärische Leitung gewisser Betriebe gedacht, welche sich möglicherweise auch unfallverhütend äußert, vor allem aber daran, daß auch hinsichtlich der Unfallverhütung eine allmähliche Anpassung der Betriebe an die neuen Verhältnisse in immer stärkerem Maße eintritt, daß also die neuen Erzeugungsweisen allmählich vollständig beherrscht werden, daß die Betriebsüberspannungen allmählich zu den ihnen entsprechenden Einrichtungen führen und daß auch die dauernde gleichförmige Erzeugung für den Heeresbedarf gewissermaßen unfallverhütend wirkt.",werden,beherrscht
kafka_jur_2_3,"Es wurde darauf gedrungen, daß bei Neubauten bestimmte Bauvorschriften, welche nach den Beobachtungen regelmäßig übertreten wurden, bessere Beachtung fanden.",wurde,gedrungen
kafka_jur_2_3,"Es wurde darauf gedrungen, daß bei Neubauten bestimmte Bauvorschriften, welche nach den Beobachtungen regelmäßig übertreten wurden, bessere Beachtung fanden.",wurden,übertreten
kafka_jur_2_3,2. Große Mängel wurden auch bei der Befestigung der Geländer der Laufbrücken vorgefunden.,wurden,vorgefunden
kafka_jur_2_3,Das Geländer wird oft nur auf das schwach befestigte Brett angeschraubt und bedeutet infolgedessen mehr Gefahr als Schutz.,wird,angeschraubt
kafka_jur_2_3,"Doch werden diese Mißstände nur selten bei behördlichen Besichtigungen sichergestellt, da von unten gesehen, derartige Geländer recht gut vorschriftsmäßig aussehen können, eine Besichtigung aber aus nächster Nähe schon dadurch ausgeschlossen ist, daß in solchen Fällen, in welchen man Anstände befürchtet, die Leitern, welche den Zugang ermöglichen, vor der Besichtigung weggeräumt werden.",werden,sichergestellt
kafka_jur_2_3,"Doch werden diese Mißstände nur selten bei behördlichen Besichtigungen sichergestellt, da von unten gesehen, derartige Geländer recht gut vorschriftsmäßig aussehen können, eine Besichtigung aber aus nächster Nähe schon dadurch ausgeschlossen ist, daß in solchen Fällen, in welchen man Anstände befürchtet, die Leitern, welche den Zugang ermöglichen, vor der Besichtigung weggeräumt werden.",werden,weggeräumt
kafka_jur_2_3,"Insbesondere wird eine Gefährdung der Arbeit der Kaminfeger dadurch herbeigeführt, daß im Haus keine größere Leiter zur Verfügung steht und der Kaminfeger sich damit helfen muß, daß er seine eigene Leiter, welche für die meisten Arbeiten zu kurz ist, auf Stühle oder Kisten stellen muß, wo sie nicht genügend gesichert werden kann.",wird,herbeigeführt
kafka_jur_2_3,"Insbesondere wird eine Gefährdung der Arbeit der Kaminfeger dadurch herbeigeführt, daß im Haus keine größere Leiter zur Verfügung steht und der Kaminfeger sich damit helfen muß, daß er seine eigene Leiter, welche für die meisten Arbeiten zu kurz ist, auf Stühle oder Kisten stellen muß, wo sie nicht genügend gesichert werden kann.",werden,gesichert
kafka_jur_2_3,"Es hat sich nämlich insbesondere in der Großstadt der Mißbrauch ausgebildet, daß Reparaturen an Aufzügen nicht von fachlich ausgebildeten Arbeitern durchgeführt werden, sondern vom Hausmeister oder einem anderen Angestellten des Hausbesitzers;",werden,durchgeführt
kafka_jur_2_3,"ja es ist dies nicht einmal auf kleinere, öfters wiederkehrende Reparaturen beschränkt, trotzdem auch dies als unzulässig angesehen werden müßte, es geschieht vielmehr, daß diese Personen auch größere Reparaturen ausführen oder wenigstens auszuführen versuchen.",werden,angesehen
kafka_jur_2_3,"Hiebei wurde gegenüber der Forderung der Anstalt nach ausnahmslosem Augenschutz bei der Steinverarbeitung von den Fachkreisen die Frage aufgeworfen, ob bei feinerer Putzarbeit in Steinmetzereien überhaupt ein wirksamer Augenschutz möglich sei.",wurde,aufgeworfen
kafka_jur_2_3,Ja es wurde dies von den Interessenten geradezu verneint.,wurde,verneint
kafka_jur_2_3,"Bei diesen Arbeiten, bei denen das Gesicht des Arbeiters oft nur 20 cm und manchmal noch tiefer über den Stein geneigt sein muß, kann - so wurde behauptet - eine Schutzbrille deshalb nicht verwendet werden, weil unter dem kalten Anhauch des Steines die Brillengläser sofort anlaufen und außerdem der Anflug des Staubes sie sofort undurchsichtig mache.",wurde,behauptet
kafka_jur_2_3,"Bei diesen Arbeiten, bei denen das Gesicht des Arbeiters oft nur 20 cm und manchmal noch tiefer über den Stein geneigt sein muß, kann - so wurde behauptet - eine Schutzbrille deshalb nicht verwendet werden, weil unter dem kalten Anhauch des Steines die Brillengläser sofort anlaufen und außerdem der Anflug des Staubes sie sofort undurchsichtig mache.",werden,verwendet
kafka_jur_0_3,"Im Ausdehnungsgesetz sind bezüglich der Steinmetze, Brunnenmacher und Eisenkonstrukteure jedenfalls Betriebsarten neu einbezogen worden, die früher der Versicherungspflicht nicht unterlagen.",worden,einbezogen
kafka_jur_0_3,"Da nun die angeführten Gewerbe sich als bauliche Nebengewerbe darstellen, muß geschlossen werden, daß nach dem Hauptgesetze einzelne Kategorien von Baubetrieben zuvor nicht versicherungspflichtig waren.",werden,geschlossen
kafka_jur_0_3,"Da nun ausdrücklich nur bezüglich der genannten drei Gewerbe die Versicherungspflicht in der Novelle ausgedehnt wurde, muß gefolgert werden, daß bezüglich der andern Gewerbe diese Ausdehnung nicht platzgegriffen hat.",wurde,ausgedehnt
kafka_jur_0_3,"Da nun ausdrücklich nur bezüglich der genannten drei Gewerbe die Versicherungspflicht in der Novelle ausgedehnt wurde, muß gefolgert werden, daß bezüglich der andern Gewerbe diese Ausdehnung nicht platzgegriffen hat.",werden,gefolgert
kafka_jur_0_3,"Nun ist, wie sich aus den Materialien des Gesetzes ergibt, die Versicherungspflicht bezüglich dieser drei Gewerbe auf die Werkstattarbeiten ausgedehnt worden, daher sind - so folgert das zitierte Erkenntnis - die Werkstattarbeiten der anderen Baugewerbe und baulichen Nebengewerbe nicht versicherungspflichtig.",worden,ausgedehnt
kafka_jur_0_3,"Dieser Deutung gegenüber muß vor allem in Erwägung gezogen werden, daß die zur Zeit der Ausarbeitung des Ausdehnungsgesetzes geübte Praxis in Wirklichkeit eine derartige war, als ob das Hauptgesetz unbestritten alle Arbeiten der ständigen Werkstätten der Baugewerbe als nichtversicherungspflichtig ansehen würde, so daß die bezogene Bestimmung des Ausdehnungsgesetzes nicht so sehr aus einer extensiven Interpretation des Gesetzes, sondern aus einer extensiven Interpretation der Praxis hervorging.",werden,gezogen
kafka_jur_0_3,"In diesem Sinne, bedeutete das Ausdehnungsgesetz der Praxis gegenüber einen Fortschritt, der auch deshalb bemerkenswert war, weil durch die neue Bestimmung des Gesetzes infolge des Druckes der tatsächlichen Verhältnisse wenigstens teilweise eine Interpretation des Hauptgesetzes durchbrochen worden ist, gegen welche die Anstalten stets angekämpft haben.",worden,durchbrochen
kafka_jur_0_3,"Damit wurde ein ganz neuer, im Hauptgesetz gar nicht erwogener Gesichtspunkt geschaffen, der hier von besonderer Bedeutung ist, da Steinmetzmeister gewöhnlich keine Bauarbeiten ausführen, sondern ihre in der Werkstatt vollendeten Arbeiten durch Maurer in den Bau gefügt werden und da die Eisenkonstrukteure, abgesehen von den ganz großen Firmen, die aber schon durch das Hauptgesetz für versicherungspflichtig erklärt sind, regelmäßig auf Lager arbeiten.",wurde,geschaffen
kafka_jur_0_3,"Damit wurde ein ganz neuer, im Hauptgesetz gar nicht erwogener Gesichtspunkt geschaffen, der hier von besonderer Bedeutung ist, da Steinmetzmeister gewöhnlich keine Bauarbeiten ausführen, sondern ihre in der Werkstatt vollendeten Arbeiten durch Maurer in den Bau gefügt werden und da die Eisenkonstrukteure, abgesehen von den ganz großen Firmen, die aber schon durch das Hauptgesetz für versicherungspflichtig erklärt sind, regelmäßig auf Lager arbeiten.",werden,gefügt
kafka_jur_0_3,Es wird in der Entscheidung auf drei Punkte verwiesen:,wird,verwiesen
kafka_jur_0_3,"Die Absätze 1 und 3 des $ I des Gesetzes, denen das Kollektivversicherungsprinzip zugestanden wird, erklären die Gewerbebetriebe als solche für versicherungspflichtig, während Absatz 2 statt der Betriebe die Arbeiter und Betriebsbeamten als unfallversicherungspflichtige Subjekte in den Vordergrund stellt.",wird,zugestanden
kafka_jur_0_3,"Verwaltungsgerichtshofes bei der Entscheidung berücksichtigt werden müssen, insolange durch den Gerichtshof selbst oder durch die Gesetzgebung nicht etwas Gegenteiliges ausgesprochen wird.",werden,berücksichtigt
kafka_jur_0_3,"Verwaltungsgerichtshofes bei der Entscheidung berücksichtigt werden müssen, insolange durch den Gerichtshof selbst oder durch die Gesetzgebung nicht etwas Gegenteiliges ausgesprochen wird.",wird,ausgesprochen
kafka_jur_0_3,"Der Ministerialerlaß vom 11. Juli 1908 an die Landesbehörden (Amtliche Nachrichten 1908, Seite 292) erklärt, die Judikatur des Ministeriums des Innern werde im Sinne der geänderten Rechtsanschauung des Verwaltungsgerichtshofes eingerichtet werden:",werden,eingerichtet
kafka_jur_0_2,"Schon in den beiden letzteren Entscheidungen wird ein Schwanken deutlich bemerkbar, da der Kreis der Versicherungspflichtigen, wenn auch nur innerhalb der Grenzen der vorangeführten Interpretation, doch möglichst weitgespannt wird und Wachpersonen, Boten und Transportarbeiter miteinbegriffen erscheinen.",wird,weitgespannt
kafka_jur_0_2,Die notwendigen Konsequenzen dieser Ansicht werden allerdings noch nicht gezogen.,werden,gezogen
kafka_jur_0_2,"Die im Vorigen geschilderte Praxis, deren Unerträglichkeit in den damaligen Jahresberichten wiederholt dargelegt worden ist, blieb bis zum Jahre 1906 in Geltung.",worden,dargelegt
kafka_jur_0_2,"Die Anwendung dieses Grundsatzes auf die «Gewerbsbetriebe, die sich auf die Ausführung von Bauarbeiten erstrekken», hat das Gesetz ausdrücklich statuiert, indem es die Bestimmung, welche die letzteren Betriebe betrifft, an den ersten Absatz des $I, in dem der obige Grundsatz ausgesprochen wird, durch «dasselbe gilt» angegliedert hat.",wird,ausgesprochen
kafka_jur_0_2,"Gerade daraus also, daß der Gesetzgeber die Arbeiter der Baugewerbebetriebe von den einzelnen nicht gewerblichen Bauarbeitern unterscheidet und ihnen gegenüberstellt, folgt, daß jene Betriebe — ebenso wie alle sonst in die Unfallversicherung einbezogenen gewerblichen Betriebe — in ihrer Gesamtheit, ohne Unterscheidung der einzelnen Arbeitsvorgänge, aus denen sie sich zusammensetzen, der Unfallversicherung unterzogen werden sollen.»",werden,unterzogen
kafka_jur_0_2,"Nr. 58, die auf der alten Spruchpraxis basierte, in Übereinstimmung gebracht werden könnte.",werden,gebracht
kafka_jur_0_2,"Diese Grundsätze, welche allgemeine Annahme gefunden haben, wurden dem k. k. Ministerium des Innern vorgelegt und von diesem mit Erlaß vom 6. Juli 1906, Zahl 31.797, gebilligt.",wurden,vorgelegt
kafka_jur_3_4,"In der Frage der Herausgabe einer Verordnung, betreffend die Verwendung von Kindern im landwirtschaftlichen Maschinenbetriebe, die durch die Landeskommission für Jugendschutzfürsorge angeregt worden war, hat die Anstalt unterm 20. Oktober 1912 bezw.",worden,angeregt
kafka_jur_3_4,"In diesem Abschnitte muß schließlich noch jener kleinen Sammlung von Unfallverhütungsmodellen gedacht werden, welche im Amtsgebäude der Anstalt angelegt wurde und welche oftmals schon aufmerksame Beschauer gefunden hat.",werden,gedacht
kafka_jur_3_4,"In diesem Abschnitte muß schließlich noch jener kleinen Sammlung von Unfallverhütungsmodellen gedacht werden, welche im Amtsgebäude der Anstalt angelegt wurde und welche oftmals schon aufmerksame Beschauer gefunden hat.",wurde,angelegt
kafka_jur_3_4,"Es wurde nicht bemerkt, daß dieser Gegenstand besonders interessiert hätte.",wurde,bemerkt
kafka_jur_3_4,"Eine Fräsmaschine mit Sicherheitsfräskopf und Schutzkorb, ferner eine Kreissäge mit Spaltkeil und Schutzhaube sorgten dafür, daß auch die Unfälle bei diesen besonders gefährlichen Holzbearbeitungsmaschinen tunlichst eingeschränkt werden.",werden,eingeschränkt
kafka_jur_3_4,Die ganze Anlage wurde durch einen Monteur im Betriebe vorgeführt.,wurde,vorgeführt
kafka_jur_3_4,"Eine Zusammenfassung der bisherigen Leistungen auf dem Gebiete der Unfallverhütung wurde auch auf internationalem Forum gegeben, und zwar einmal vor dem internationalen Arbeiterversicherungskongresse in Düsseldorf im Jahre 1902 durch den Vortrag des damaligen Sekretärs JUDr.",wurde,gegeben
kafka_jur_3_4,Ein Teil der auf dem letzteren Kongresse gesammelten Erfahrungen wurde sofort ins praktische umgesetzt.,wurde,umgesetzt
kafka_jur_6_3,"Es muß vielmehr immer im Gegenteil geforscht werden, ob die sachliche Grundlage der Nachtragsvorschreibung richtig ist oder nicht.",werden,geforscht
kafka_jur_6_3,"Ist das erstere der Fall, dann sollte eigentlich jeder Unternehmer, der seiner Pflicht gegenüber der Anstalt genügt, eine solche Maßnahme willkommen heißen, weil sie die beste Gewähr dafür ist, daß er in Zukunft von der ungebührlichen Beitragsleistung für andere entbunden werden wird.",werden,entbunden
kafka_jur_6_3,"Es ist sowohl der Regierung als auch der Verwaltung der einzelnen Anstalten bekannt gewesen, in welcher beispiellosen Weise die Anstalten geschädigt und um Beiträge verkürzt worden sind.",worden,verkürzt
kafka_jur_6_3,"Trotz allem ist nichts geschehen, papierne Proteste, Kundgebungen, Interpellationen etc. gab es wohl die Menge, aber energische Maßnahmen wurden weder von der Regierung noch von der Verwaltung der Prager Anstalt getroffen und man kann hier den Vertretern der Industrie der Prager Anstalt den Vorwurf nicht ersparen, daß sie viel zu wenig auf eine Ordnungsherstellung in der Prager Anstalt gedrungen haben.",wurden,getroffen
kafka_jur_6_3,"Sie hatten sich nur darum zu kümmern, daß die Interessen ihrer Mandatare nicht verkürzt werden und darum haben sich diese Vertreter auch jedenfalls redlich gekümmert.",werden,verkürzt
kafka_jur_6_3,"(Wie wir hören, sind die Verhältnisse im Jahre 1910 noch ungleich günstiger geworden, indem das Jahresdefizit vollständig beseitigt und sogar ein Ueberschuß aus der Jahresgebahrung dieses Jahres von über 2 000 000,- K erzielt wurde.)",geworden,beseitigt
kafka_jur_6_3,"(Wie wir hören, sind die Verhältnisse im Jahre 1910 noch ungleich günstiger geworden, indem das Jahresdefizit vollständig beseitigt und sogar ein Ueberschuß aus der Jahresgebahrung dieses Jahres von über 2 000 000,- K erzielt wurde.)",wurde,erzielt
kafka_jur_6_3,"Wiederholt wurde die Anschauung vertreten, daß das neue Lohnlistenzwangsgesetz, welches im Mai 1909 in Kraft getreten war, die Ursache dessen gewesen ist.",wurde,vertreten
kafka_jur_6_3,"Dagegen kann konstatiert werden eine ungemein intensive Erhöhung der nachträglichen Beitragseinnahmen aus den Vorjahren, eine Erhöhung also bei einem Titel, der mit dem Lohnlistenzwangsgesetz gar nichts zu tun hat.",werden,konstatiert
kafka_jur_6_3,Daß auch noch andere Momente auf das günstige Ergebnis mit eingewirkt haben: eine vernünftigere Rentenwirtschaft und die besonders schwierige Sanierung der Landwirtschaft vor allem soll nur nebenbei betont werden.,werden,betont
kafka_jur_3_3,"Es wurde erwartet, daß durch die obligatorischen Bestimmungen der Verordnung hinsichtlich der Ausstattung der landwirtschaftlichen Maschinen mit Schutzvorrichtungen der bisherigen Teilnahmslosigkeit und den geschilderten traurigen Verhältnissen erfolgreich werde entgegengearbeitet werden.",wurde,erwartet
kafka_jur_3_3,"Es wurde erwartet, daß durch die obligatorischen Bestimmungen der Verordnung hinsichtlich der Ausstattung der landwirtschaftlichen Maschinen mit Schutzvorrichtungen der bisherigen Teilnahmslosigkeit und den geschilderten traurigen Verhältnissen erfolgreich werde entgegengearbeitet werden.",werden,entgegengearbeitet
kafka_jur_3_3,"Um die Kenntnis dieser Verordnung weithin zu verbreiten und die Landwirte zur Erfüllung der Vorschriften derselben anzuspornen, wurde gleichzeitig mit den im Juli 1907 ausgesandten Beitragsberechnungsformularen sämtlichen Gemeinden des Anstalts-Territoriums und den größeren landwirtschaftlichen Betrieben eine Abschrift derselben übermittelt.",wurde,übermittelt
kafka_jur_3_3,"Auf ihre Anregung und unter großem Entgegenkommen seitens der k. k. Statthalterei in Prag wurde eine eigene Überwachungsorsanisation in der Weise geschaffen, daß die Bezirkshauptmannschaften für ihre Bezirke alljährlich und systematisch schutztechnische Revisionen der landwirtschaftlichen Maschinenbetriebe vornahmen.",wurde,geschaffen
kafka_jur_3_3,"2. Eine zweite umfassende Aktion hat die Anstalt mit der Eingabe vom 9. August 1909, Zahl 43.802, behufs Einführung der runden Hobelmesserwellen bei den Abrichthobelmaschinen eingeleitet, die umso bemerkenswerter ist, als die Schutzvorschriften für Holzbearbeitungsbetriebe seitens der Unfallverhütungskommission noch beraten werden, eine Verordnung also noch nicht besteht.",werden,beraten
kafka_jur_3_3,"Es wurde den Bezirkshauptmannschaften darin zur Pflicht gemacht, auf die allgemeine Einführung der runden Wellen zu dringen.",wurde,gemacht
kafka_jur_3_3,"In den Jahresberichten wurden illustrierte Aufsätze über die Vorteile der runden Wellen veröffentlicht, Fachblättern und Fachkalendern Aufsätze und Klischees darüber zur Verfügung gestellt, eine kleine Sammlung von Schutzvorrichtungen für Holzbearbeitungsmaschinen wurde in der Anstalt selbst ausgestellt.",wurden,veröffentlicht
kafka_jur_3_3,"In den Jahresberichten wurden illustrierte Aufsätze über die Vorteile der runden Wellen veröffentlicht, Fachblättern und Fachkalendern Aufsätze und Klischees darüber zur Verfügung gestellt, eine kleine Sammlung von Schutzvorrichtungen für Holzbearbeitungsmaschinen wurde in der Anstalt selbst ausgestellt.",wurde,ausgestellt
kafka_jur_3_3,"Im Korrespondenzwege wurde bei jeder Gelegenheit auf die Bedeutung der runden Wellen hingewiesen, die Einführung der runden Wellen durch Herabsetzung der Einreihung prämiiert und erwiesenermaßen gute Fabrikate immer wieder empfohlen.",wurde,hingewiesen
kafka_jur_3_3,"Vor allem aber wurde ein möglichst genaues Verzeichnis der Abrichthobelmaschinen der versicherungspflichtigen Betriebe des Anstaltsterritoriums angelegt und an der Hand dieses Verzeichnisses durch Zuschriften, Anzeigen bei den politischen Behörden, Evidenzhaltung der Antworten, die Durchsetzung der runden Wellen versucht und hiebei das Ergebnis an der Hand der Unfallsanzeigen überprüft.",wurde,angelegt
kafka_jur_3_3,"Nun kann man sich aber mit der zeitweiligen Regulierung der Betriebsverhältnisse hier nicht begnügen, es muß vielmehr verlangt werden, daß diese Vorsicht beim Abbau ständig geübt wird, da sich ja auch schon durch die fortschreitende Steinbrecherarbeit die Gestaltung des Bruches ständig ändert.",werden,verlangt
kafka_jur_3_3,"Nun kann man sich aber mit der zeitweiligen Regulierung der Betriebsverhältnisse hier nicht begnügen, es muß vielmehr verlangt werden, daß diese Vorsicht beim Abbau ständig geübt wird, da sich ja auch schon durch die fortschreitende Steinbrecherarbeit die Gestaltung des Bruches ständig ändert.",wird,geübt
kafka_jur_3_3,"So wurde in letzter Zeit bei einer großen Anzahl von Demolierungsarbeiten in Prag und besonders seit der Zunahme der Betonierungsarbeiten die Wahrnehmung gemacht, daß die Zahl jener Unfälle beim Baugewerbe sich ungemein mehrt, welche durch hervorstehende Nägel, durch Drähte und Spitzen verursacht werden.",wurde,gemacht
kafka_jur_3_3,"So wurde in letzter Zeit bei einer großen Anzahl von Demolierungsarbeiten in Prag und besonders seit der Zunahme der Betonierungsarbeiten die Wahrnehmung gemacht, daß die Zahl jener Unfälle beim Baugewerbe sich ungemein mehrt, welche durch hervorstehende Nägel, durch Drähte und Spitzen verursacht werden.",werden,verursacht
kafka_jur_3_3,"Obwohl es sich hier an und für sich um ziemlich geringe Unfallsveranlassungen handelt, sind die Folgen solcher Unfälle doch meist aus dem Grunde besonders schwere, weil dadurch Blutvergiftungen hervorgerufen werden, die schwere gesundheitliche Schädigungen zeitigen.",werden,hervorgerufen
kafka_jur_3_3,"Nr. 24, diese Momente nicht berücksichtigt hat, wandte sich die Anstalt in einer Eingabe an die k. k. Statthalterei mit dem Ersuchen um Hinausgabe eines Zirkularerlasses an die politischen Behörden, in welchem auf diese Gefahren aufmerksam gemacht und geeignete Anordnungen zu ihrer Vermeidung getroffen werden sollten.",werden,getroffen
kafka_jur_3_3,"Nr. 116, mit welcher Vorschriften für den gewerbsmäßigen Betrieb von Steinbrüchen, Lehm-, Sand- und Schottergruben getroffen wurden.",wurden,getroffen
kafka_jur_3_3,Damit ist für die Beurteilung der gewerbsmäßigen Betriebe’ der Subgruppe IV a) und zum Teil b) des Schemas eine Reihe von taxativ aufgezählten Normen gegeben worden.,worden,gegeben
kafka_jur_3_3,"Nr. 116, einen Erlaß an die politischen Behörden herausgegeben, in welchem die Bestimmungen der Verordnung neuerlich in Erinnerung gebracht und Weisungen im Sinne obiger Anregungrn, die geeignet erscheinen, die Absichten der Verordnung zu gewährleisten, erlassen werden.",werden,erlassen
kafka_jur_2_4,"So wurde z. B. in einem Fall darüber Klage geführt, daß bei einer bestimmten Arbeit Augenschutzbrillen nicht verwendbar seien, da man durch sie nicht gut genug sehe, insbesondere störe der zurückgeworfene Schatten des Glasrandes.",wurde,geführt
kafka_jur_2_4,"Es stellte sich dann aber heraus, daß eben ungeeignete Brillen verwendet worden waren, Brillen nämlich, zwar mit starkem seitlichem Schutz, aber zu kleinen Augengläsern.",worden,verwendet
kafka_jur_2_4,"Bei näherer Untersuchung des Falles zeigte sich, daß es sich um Arbeiten handelte, bei denen recht gut Glasschutzbrillen verwendet werden konnten.",werden,verwendet
kafka_jur_2_4,"Mit um so mehr Dank muß jener Betriebe gedacht werden, welche sich nur irgendwie um die Unfallverhütung aus eigenem Antrieb besorgt zeigten.",werden,gedacht
kafka_jur_2_4,"Hier muß besonders das Unfallverhütungsbüro der Skodawerke in Pilsen erwähnt werden, welches unter der Leitung des Ing. R. Hribal steht, von welchem gerade während der Kriegszeit bemerkenswerte Publikationen, so über die Wohlfahrtsmaßnahmen der Skodawerke und über Schutzvorkehrungen im elektrischen Krahnbetrieb, wie sie in den Skodawerken verwirklicht werden, erschienen sind.",werden,erwähnt
kafka_jur_2_4,"Hier muß besonders das Unfallverhütungsbüro der Skodawerke in Pilsen erwähnt werden, welches unter der Leitung des Ing. R. Hribal steht, von welchem gerade während der Kriegszeit bemerkenswerte Publikationen, so über die Wohlfahrtsmaßnahmen der Skodawerke und über Schutzvorkehrungen im elektrischen Krahnbetrieb, wie sie in den Skodawerken verwirklicht werden, erschienen sind.",werden,verwirklicht
kafka_jur_2_4,"Betont wurde, daß der Kriegsbeschädigte ein fleißiger, tüchtiger Mensch sei, jetzt keine andere, seinem Berufe entsprechende Arbeit bekommen und durch die Nichtaufnahme bei diesem Meister zur Verzweiflung getrieben würde.",wurde,Betont
kafka_jur_2_4,"Betont wurde, daß der Kriegsbeschädigte ein fleißiger, tüchtiger Mensch sei, jetzt keine andere, seinem Berufe entsprechende Arbeit bekommen und durch die Nichtaufnahme bei diesem Meister zur Verzweiflung getrieben würde.",würde,getrieben
kafka_jur_2_4,"In gleicher Richtung hinsichtlich der Wiedereinführung der Kriegsgeschädigten in ihr früheres Berufsleben war man auch im Deutschen Reiche tätig, wo besonders darauf hingewiesen wurde, daß bei dieser Aktion nicht nur das Entgegenkommen der Arbeitgeber, sondern auch die Mitwirkung der Meister und der Arbeiterschaft selbst notwendig ist, Faktoren, die sich dort in bewunderungswürdig einmütiger Weise für diese Aufgabe zur Verfügung gestellt haben.",wurde,hingewiesen
kafka_jur_2_4,Auch dies wurde im Deutschen Reiche wohl erwogen.,wurde,erwogen
kafka_jur_2_4,"«Die Kriegsbeschädigten dürfen keinesfalls Betriebsgefahren ausgesetzt werden, denen sie nicht mehr gewachsen sind.",werden,ausgesetzt
